Data.Carbohydrate,Data.Protein,Data.Fat.Total Lipid,Data.Kilocalories,Data.Fiber,Data.Sugar Total,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Major Minerals.Sodium,Data.Cholesterol,Cluster,Description
9.9,3.4,0.2,55.0,0.0,7.699999809,95,0.11,0.6,0.0,45.0,5.0,3,KRAFT BREYERS LT NONFAT STR'BERY YOGURT (W/ASPRT&FRUCT SW'T)
9.0,2.6,1.4,59.0,0.0,5.0,96,0.0,0.7,0.04,144.0,5.0,3,"CREAM,HALF & HALF,FAT FREE"
25.0,3.0,5.0,149.0,0.400000006,16.0,108,0.03,0.0,0.09,72.0,16.0,3,REDDI WIP FAT FREE WHIPPED TOPPING
12.13,2.99,1.9,78.0,0.699999988,9.550000191,194,0.24,0.0,0.04,66.0,8.0,3,"MILK,CHOC,FLUID,COMM,RED FAT,W/ ADDED CA"
18.6,4.86,1.41,105.0,0.0,2.900000095,152,0.07,0.7,0.06,58.0,6.0,3,"YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER"
1.37,20.0,20.0,265.0,0.0,0.0,920,0.9,0.0,0.17,1529.0,88.0,0,"CHEESE,PARMESAN,DRY GRATED,RED FAT"
35.07,0.69,13.5,251.0,1.100000024,33.04000092,6,0.59,0.0,1.58,80.0,0.0,3,"CREAM SUB,FLAV,LIQ"
75.42,0.0,21.47,495.0,1.200000048,58.00999832,5,0.63,0.0,0.41,196.0,0.0,3,"CREAM SUB,FLAV,POWDERED"
3.5,24.7,17.6,274.0,0.0,0.550000012,756,0.52,0.0,0.15,876.0,55.0,0,"CHEESE,PROVOLONE,RED FAT"
3.41,24.69,19.4,282.0,0.0,0.560000002,920,0.13,0.0,0.17,776.0,62.0,0,"CHEESE,MEXICAN,BLEND,RED FAT"
23.97,35.6,34.5,549.0,0.0,2.460000038,171,3.23,0.0,2.04,576.0,357.02000000000044,0,"EGG MIX,USDA CMDTY"
72.12,6.09,8.69,263.0,20.80099924380002,0.0,661,7.06,39.2,0.0,77.0,0.0,1,"ALLSPICE,GROUND"
50.02,17.6,15.9,337.0,14.60000038,0.0,646,31.95050000000001,21.0,0.0,16.0,0.0,1,ANISE SEED
60.96,14.37,3.98,251.0,20.80099924380002,1.710000038,920,31.95050000000001,61.2,7.48,34.0,0.0,1,"SPICES,BASIL,DRIED"
74.97,7.61,8.36,313.0,20.80099924380002,0.0,834,31.95050000000001,46.5,0.0,23.0,0.0,1,"SPICES,BAY LEAF"
49.9,19.77,14.59,333.0,20.80099924380002,0.639999986,689,16.23,21.0,2.5,17.0,0.0,1,CARAWAY SEED
68.47,10.76,6.7,311.0,20.80099924380002,0.0,383,13.97,21.0,0.0,18.0,0.0,1,"SPICES,CARDAMOM"
41.35,18.07,25.27,392.0,11.80000019,0.670000017,920,31.95050000000001,17.1,1.07,160.0,0.0,1,CELERY SEED
49.1,23.2,3.9,237.0,11.30000019,0.0,920,31.95,50.0,0.0,83.0,0.0,1,"CHERVIL,DRIED"
54.66,12.26,16.76,314.0,20.80099924380002,7.190000057,278,14.25,64.1,15.751900000000042,1010.0,0.0,1,CHILI POWDER
80.59,3.99,1.24,247.0,20.80099924380002,2.170000076,920,8.32,3.8,2.32,10.0,0.0,1,"CINNAMON,GROUND"
61.21,5.98,20.07,323.0,20.80099924380002,2.380000114,646,8.68,80.8,8.52,243.0,0.0,1,"CLOVES,GROUND"
52.1,21.93,4.78,279.0,10.39999962,7.269999981,920,31.95050000000001,99.01000000000022,1.03,211.0,0.0,1,"CORIANDER LEAF,DRIED"
54.99,12.37,17.77,298.0,20.80099924380002,0.0,709,16.32,21.0,0.0,35.0,0.0,1,CORIANDER SEED
44.24,17.81,22.27,375.0,10.5,2.25,920,31.95050000000001,7.7,3.33,168.0,0.0,1,CUMIN SEED
58.15,12.66,13.81,325.0,20.80099924380002,2.75999999,478,29.59,11.4,15.751900000000042,52.0,0.0,1,CURRY POWDER
55.17,15.98,14.54,305.0,20.80099924380002,0.0,920,16.33,21.0,0.0,20.0,0.0,1,DILL SEED
55.82,19.96,4.36,253.0,13.60000038,0.0,920,31.95050000000001,50.0,0.0,208.0,0.0,1,"DILL WEED,DRIED"
52.29,15.8,14.87,345.0,20.80099924380002,0.0,920,18.54,21.0,0.0,88.0,0.0,1,FENNEL SEED
58.35,23.0,6.41,323.0,20.80099924380002,0.0,176,31.95050000000001,3.0,0.0,67.0,0.0,1,FENUGREEK SEED
72.71,16.8,0.76,332.0,9.899999619,24.29999924,80,2.75,18.0,0.63,26.0,0.0,1,GARLIC POWDER
70.79,9.12,5.95,347.0,12.5,3.390000105,116,11.52,7.0,15.751900000000042,32.0,0.0,1,"GINGER,GROUND"
50.5,6.71,32.38,475.0,20.20000076,0.0,252,13.9,21.0,0.0,80.0,0.0,1,"MACE,GROUND"
60.56,12.66,7.04,271.0,20.80099924380002,4.090000153,920,31.95050000000001,51.4,1.69,77.0,0.0,1,"MARJORAM,DRIED"
34.94,24.94,28.76,469.0,14.69999981,6.789999962,521,9.98,3.0,2.89,5.0,0.0,1,"MUSTARD SEED,YELLOW"
49.29,5.84,36.31,525.0,20.79999924,28.48999977,184,3.04,3.0,0.0,16.0,0.0,1,"NUTMEG,GROUND"
80.67,10.12,1.05,347.0,5.699999809,35.47999954,363,2.56,14.7,0.27,54.0,0.0,1,ONION POWDER
64.43,11.0,10.25,306.0,20.80099924380002,4.090000153,920,31.95050000000001,50.0,15.751900000000042,15.0,0.0,1,"SPICES,OREGANO,DRIED"
55.74,14.76,12.95,289.0,20.80099924380002,10.34000015,177,23.59,71.1,15.751900000000042,34.0,0.0,1,PAPRIKA
51.66,22.42,4.43,276.0,20.80099924380002,7.269999981,920,31.95050000000001,99.01000000000022,6.91,452.0,0.0,1,"PARSLEY,DRIED"
64.81,10.95,3.26,255.0,20.80099924380002,0.639999986,437,28.86,21.0,0.72,44.0,0.0,1,"PEPPER,BLACK"
56.63,12.01,17.27,318.0,20.80099924380002,10.34000015,148,7.8,76.4,15.751900000000042,30.0,0.0,1,"PEPPER,RED OR CAYENNE"
68.61,10.4,2.12,296.0,20.80099924380002,0.0,265,14.31,21.0,0.0,5.0,0.0,1,"PEPPER,WHITE"
28.13,17.99,41.56,525.0,19.5,2.99000001,920,9.76,1.0,1.77,26.0,0.0,1,POPPY SEED
65.59,9.59,7.53,307.0,11.30000019,3.079999924,920,31.95050000000001,12.0,1.32,27.0,0.0,1,POULTRY SEASONING
69.28,5.76,12.6,342.0,14.80000019,7.760000229,682,19.71,23.4,0.83,52.0,0.0,1,PUMPKIN PIE SPICE
64.06,4.88,15.22,331.0,20.80099924380002,0.0,920,29.25,61.2,0.0,50.0,0.0,1,"ROSEMARY,DRIED"
65.37,11.43,5.85,310.0,3.900000095,0.0,111,11.1,80.8,0.0,148.0,0.0,1,SAFFRON
60.73,10.63,12.75,315.0,20.80099924380002,1.710000038,920,28.12,32.4,7.48,11.0,0.0,1,"SAGE,GROUND"
68.73,6.73,5.91,272.0,20.80099924380002,0.0,920,31.95050000000001,50.0,0.0,24.0,0.0,1,"SAVORY,GROUND"
50.22,22.77,7.24,295.0,7.400000095,0.0,920,31.95050000000001,50.0,0.0,62.0,0.0,1,"SPICES,TARRAGON,DRIED"
63.94,9.11,7.43,276.0,20.80099924380002,1.710000038,920,31.95050000000001,50.0,7.48,55.0,0.0,1,"SPICES,THYME,DRIED"
64.93,7.83,9.88,354.0,20.80099924380002,3.210000038,183,31.95050000000001,25.9,3.1,38.0,0.0,1,"TURMERIC,GROUND"
2.65,3.15,0.64,23.0,1.600000024,0.300000012,177,3.17,18.0,0.8,4.0,0.0,3,"BASIL,FRESH"
7.02,3.46,1.12,43.0,2.099999905,0.0,208,6.59,85.0,0.0,61.0,0.0,3,"DILL WEED,FRSH"
5.33,4.37,4.01,67.0,3.299999952,0.860000014,58,1.51,1.5,0.36,1135.0,0.0,3,"MUSTARD,PREPARED,YELLOW"
0.0,0.0,0.0,0.0,0.0,0.0,24,0.33,0.0,0.0,2030.410000000009,0.0,3,"SALT,TABLE"
0.93,0.0,0.0,21.0,0.0,0.400000006,7,0.2,0.0,0.0,5.0,0.0,3,"VINEGAR,CIDER"
24.45,5.56,1.68,101.0,14.0,0.0,405,17.45,99.01000000000022,0.0,9.0,0.0,1,"THYME,FRSH"
12.65,0.06,0.06,288.0,0.0,12.64999962,11,0.12,0.0,0.0,9.0,0.0,3,VANILLA EXTRACT
2.41,0.05,0.0,237.0,0.0,0.0,0,0.13,0.0,0.0,4.0,0.0,3,"VANILLA EXTRACT,IMITN,ALCOHOL"
14.4,0.03,0.0,56.0,0.0,14.39999962,3,0.05,0.0,0.0,3.0,0.0,3,"VANILLA EXTRACT,IMITN,NO ALCOHOL"
0.04,0.0,0.0,18.0,0.0,0.039999999,6,0.03,0.0,0.0,2.0,0.0,3,"VINEGAR,DISTILLED"
4.89,2.36,0.86,23.0,3.200000048,0.409999996,40,1.67,4.3,0.88,2030.410000000009,0.0,3,"CAPERS,CANNED"
11.29,1.18,0.69,48.0,3.299999952,7.989999771,56,0.42,24.9,0.01,314.0,0.0,3,"HORSERADISH,PREPARED"
20.7,3.31,5.86,131.0,14.10000038,0.0,317,6.65,21.8,0.0,26.0,0.0,1,"ROSEMARY,FRESH"
14.89,3.75,0.94,70.0,8.0,0.0,243,5.08,31.8,0.0,31.0,0.0,3,"PEPPERMINT,FRESH"
8.41,3.29,0.73,44.0,6.800000191,0.0,199,11.87,13.3,0.0,30.0,0.0,3,"SPEARMINT,FRESH"
52.04,19.93,6.03,285.0,20.80099924380002,0.0,920,31.95050000000001,0.0,0.0,344.0,0.0,1,"SPEARMINT,DRIED"
0.27,0.04,0.0,19.0,0.0,0.0,6,0.45,0.5,0.0,8.0,0.0,3,"VINEGAR,RED WINE"
17.03,0.49,0.0,88.0,0.0,14.94999981,27,0.72,0.0,0.0,23.0,0.0,3,"VINEGAR,BALSAMIC"
56.29,0.0,0.0,188.0,18.79999924,18.76000023,0,6.75,45.0,0.0,2030.410000000009,0.0,1,"CAMPBELL SOUP CO,PACE,DRY TACO SEAS MIX"
2.43,12.03,2.52,81.0,0.0,0.0,5,0.98,2.1,0.37,46.0,51.0,0,"BABYFOOD,MEAT,BF,STR"
1.51,13.12,2.45,81.0,0.0,0.0,6,0.76,0.0,0.28,39.0,33.0,3,"BABYFOOD,MEAT,VEAL,STR"
0.0,14.0,7.1,124.0,0.0,0.0,5,1.0,1.8,0.4,42.0,48.0,0,"BABYFOOD,MEAT,PORK,STR"
3.7,11.3,3.8,97.0,0.0,0.0,6,1.03,2.1,0.13,41.0,24.0,3,"BABYFOOD,MEAT,HAM,STR"
3.7,11.3,3.8,97.0,0.0,0.0,5,1.01,2.1,0.4,67.0,29.0,3,"BABYFOOD,MEAT,HAM,JUNIOR"
0.85,14.07,3.41,87.0,0.0,0.0,7,1.19,1.2,0.19,43.0,36.0,0,"BABYFOOD,MEAT,LAMB,STR"
0.0,15.2,5.2,112.0,0.0,0.0,7,1.66,1.7,0.4,73.0,38.0,0,"BABYFOOD,MEAT,LAMB,JUNIOR"
0.1,13.7,7.9,130.0,0.0,0.0,64,1.4,1.7,0.25,47.0,61.0,0,"BABYFOOD,MEAT,CHICK,STR"
0.0,14.0,9.6,146.0,0.0,0.0,55,0.99,1.5,0.4,51.0,59.0,0,"BABYFOOD,MEAT,CHICK,JR"
1.5,14.6,14.4,188.0,0.200000003,1.399999976,73,1.56,1.7,0.37,479.0,78.0,0,"BABYFOOD,MEAT,CHICK STKS,JR"
1.4,11.5,6.2,111.0,0.0,0.0,41,0.7,2.2,0.08,47.0,58.0,0,"BABYFOOD,MEAT,TURKEY,STR"
1.4,11.5,6.2,111.0,0.0,0.0,41,0.7,0.0,0.08,47.0,58.0,0,"BABYFOOD,MEAT,TURKEY,JR"
1.4,13.7,14.2,182.0,0.5,1.399999976,72,1.24,1.5,0.37,483.0,65.0,0,"BABYFOOD,MEAT,TURKEY STKS,JR"
1.1,13.4,14.6,184.0,0.200000003,0.800000012,34,1.38,2.4,0.28,547.0,70.0,0,"BABYFOOD,MEAT,MEAT STKS,JR"
7.7,2.0,0.9,48.0,0.0,0.0,14,0.39,0.8,0.24,49.0,0.0,3,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR"
8.0,2.1,0.8,48.0,0.0,0.0,14,0.47,0.8,0.0,52.0,0.0,3,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR"
10.0,4.2,2.1,77.0,0.0,0.0,18,0.87,1.9,0.0,454.0,0.0,3,"BABYFOOD,DINNER,BF LASAGNA,TODD"
9.45,2.36,1.47,61.0,1.200000048,2.089999914,17,0.46,0.3,2.62,38.0,7.0,3,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR"
9.4,2.5,1.1,59.0,1.100000024,2.430000067,14,0.36,1.5,0.81,17.0,4.0,3,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR"
16.3,3.6,2.2,99.0,0.100000001,0.589999974,54,0.8,0.1,0.42,297.0,7.0,3,"BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU"
8.18,2.44,2.26,63.0,1.299999952,1.419999957,10,0.41,0.1,0.31,15.0,8.0,3,"BABYFOOD,DINNER,BF NOODLE,STR"
11.2,3.5,2.6,83.0,0.5,0.790000021,102,0.6,0.0,0.01,230.0,7.0,3,"BABYFOOD,MACARONI&CHS,TODD"
8.8,5.0,2.9,82.0,0.0,0.0,11,0.69,3.9,0.0,357.0,0.0,3,"BABYFOOD,DINNER,BF&RICE,TODD"
11.42,2.57,1.37,68.0,1.100000024,2.720000029,15,0.53,0.2,0.07,75.0,5.0,3,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR"
10.8,5.3,1.0,75.0,0.0,0.0,22,0.9,4.1,0.0,358.0,0.0,3,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD"
5.5,5.1,1.2,51.0,1.100000024,1.389999986,9,0.72,3.0,0.5,345.0,13.0,3,"BABYFOOD,DINNER,BF STEW,TODD"
8.84,2.21,3.6,77.0,1.299999952,2.339999914,17,0.35,0.2,0.49,21.0,7.0,3,"BABYFOOD,DINNER,VEG&BF,STR"
6.36,2.03,6.93,96.0,1.799999952,2.160000086,19,0.33,0.0,0.57,23.0,12.0,3,"BABYFOOD,DINNER,BF W/VEG"
8.81,1.92,2.95,69.0,1.700000048,1.769999981,14,0.3,0.3,0.51,49.0,4.0,3,"BABYFOOD,DINNER,VEG&BACON,STR"
7.8,2.19,2.14,59.0,1.600000024,1.370000005,16,0.41,1.6,0.31,16.0,5.0,3,"BABYFOOD,DINNER,VEG&HAM,STR"
8.65,2.02,1.89,60.0,1.0,0.99000001,14,0.24,1.1,0.31,87.0,3.0,3,"BABYFOOD,DINNER,VEG&HAM,JR"
6.9,2.0,2.0,52.0,1.100000024,0.939999998,12,0.35,1.2,0.24,20.0,6.0,3,"BABYFOOD,DINNER,VEG&LAMB,STR"
7.1,2.1,1.7,51.0,1.100000024,0.939999998,13,0.34,1.7,0.24,13.0,5.0,3,"BABYFOOD,DINNER,VEG&LAMB,JR"
9.08,2.69,2.06,66.0,2.099999905,2.5,27,0.64,0.1,0.21,23.0,16.0,3,"BABYFOOD,DINNER,CHICK NOODLE,STR"
8.79,2.37,1.18,55.0,0.899999976,1.070000052,21,0.38,0.1,0.15,78.0,9.0,3,"BABYFOOD,DINNER,CHICK NOODLE,JR"
7.2,1.6,1.7,50.0,1.100000024,1.720000029,37,0.27,1.0,0.51,16.0,4.0,3,"BABYFOOD,DINNER,CHICK SOUP,STR"
6.4,5.2,3.7,78.0,0.600000024,1.679999948,36,0.66,1.9,0.22,200.0,29.0,3,"BABYFOOD,DINNER,CHICK STEW,TODD"
8.42,2.47,1.73,59.0,2.099999905,1.580000043,27,0.53,0.1,0.32,24.0,11.0,3,"BABYFOOD,DINNER,VEG CHICK,STR"
7.9,2.0,2.5,63.0,1.100000024,0.0,28,0.35,0.7,0.0,20.0,0.0,3,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR"
9.1,1.7,2.2,64.0,1.100000024,0.0,26,0.49,0.8,0.0,26.0,0.0,3,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR"
8.4,1.7,2.1,60.0,1.5,1.200000048,14,0.5,2.9,0.23,11.0,5.0,3,"BABYFOOD,DINNER,PASTA W/VEG"
6.8,1.2,1.2,44.0,1.100000024,0.0,32,0.19,0.8,0.0,21.0,0.0,3,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR"
7.6,1.8,1.5,52.0,1.100000024,0.0,32,0.26,0.8,0.0,17.0,0.0,3,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR"
7.94,2.27,1.24,52.0,0.899999976,1.659999967,18,0.29,0.2,0.14,20.0,5.0,3,"BABYFOOD,DINNER,TURKEY&RICE,STR"
9.57,2.37,0.92,56.0,1.0,1.25,24,0.41,0.3,0.31,80.0,4.0,3,"BABYFOOD,DINNER,TURKEY&RICE,JR"
7.62,2.32,0.9,48.0,1.5,1.539999962,27,0.37,0.7,0.3,20.0,4.0,3,"BABYFOOD,DINNER,VEG&TURKEY,STR"
7.55,1.72,1.74,53.0,0.899999976,1.360000014,16,0.36,0.4,0.31,89.0,4.0,3,"BABYFOOD,DINNER,VEG&TURKEY,JR"
8.0,4.8,3.4,80.0,0.0,0.0,46,0.6,3.4,0.0,334.0,0.0,3,"BABYFOOD,DINNER,VEG&TURKEY,TODD"
8.95,3.14,2.11,67.0,0.699999988,1.269999981,66,0.21,0.1,0.03,87.0,7.0,3,"BABYFOOD,DINNER,MACARONI&CHS,STR"
8.2,2.6,2.0,61.0,0.300000012,1.320000052,51,0.3,1.3,0.03,76.0,6.0,3,"BABYFOOD,DINNER,MACARONI&CHS,JR"
6.29,1.2,0.17,27.0,2.200000048,1.879999995,39,0.67,0.3,0.07,5.0,0.0,3,"BABYFOOD,VEG,GRN BNS,STR"
5.7,1.2,0.1,24.0,1.899999976,1.080000043,65,1.08,8.4,0.32,2.0,0.0,3,"BABYFOOD,VEG,GRN BNS,JR"
5.7,1.2,0.2,29.0,1.299999952,1.059999943,27,0.4,1.7,0.31,37.0,0.0,3,"BABYFOOD,GRN BNS,DICES,TODD"
9.0,2.2,1.9,62.0,1.399999976,2.349999905,60,0.5,1.1,0.08,18.0,5.0,3,"BABYFOOD,VEG,GRN BNS&POTATOES"
7.7,1.3,0.1,34.0,1.899999976,6.090000153,14,0.32,2.4,0.03,83.0,0.0,3,"BABYFOOD,VEG,BEETS,STR"
6.0,0.8,0.1,27.0,1.700000048,3.640000105,22,0.37,5.7,0.52,37.0,0.0,3,"BABYFOOD,VEG,CARROTS,STR"
7.2,0.8,0.2,32.0,1.700000048,3.160000086,23,0.39,5.5,0.52,49.0,0.0,3,"BABYFOOD,VEG,CARROTS,JR"
5.73,0.81,0.2,28.0,0.899999976,3.369999886,24,0.32,0.3,0.55,6.0,0.0,3,"Babyfood, vegetables, squash, strained"
5.73,0.81,0.2,24.0,0.899999976,3.24000001,24,0.32,0.3,0.55,6.0,0.0,3,"BABYFOOD,VEG,SQUASH,JR"
13.2,1.1,0.1,57.0,1.5,4.050000191,16,0.37,9.9,0.52,20.0,0.0,3,"BABYFOOD,VEG,SWT POTATOES,STR"
13.9,1.1,0.1,60.0,1.5,4.239999771,16,0.39,9.6,0.52,22.0,0.0,3,"BABYFOOD,VEG,SWT POTATOES,JR"
11.73,1.0,0.1,52.0,0.899999976,0.910000026,4,0.2,10.5,0.02,57.0,0.0,3,"BABYFOOD,POTATOES,TODDLER"
9.3,2.0,0.6,50.0,2.0,2.930000067,32,0.4,4.9,0.08,5.0,0.0,3,"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN"
12.1,0.2,0.1,51.0,0.899999976,10.82999992,10,0.2,31.3,0.23,13.0,0.0,3,"BABYFOOD,APPLS,DICES,TODD"
10.8,0.2,0.2,41.0,1.700000048,9.869999886,4,0.22,38.3,0.6,2.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC,STR"
10.3,0.0,0.0,37.0,1.700000048,8.479999542,5,0.22,37.8,0.6,2.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC,JR"
16.3,0.3,0.0,60.0,1.5,1.409999967,9,0.3,21.6,0.1,8.0,0.0,3,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR"
14.1,1.4,0.4,57.0,2.099999905,1.230000019,20,0.28,2.1,0.04,43.0,1.0,3,"BABYFOOD,VEG,CORN,CRMD,STR"
16.25,1.4,0.4,65.0,2.099999905,1.480000019,4,0.27,2.2,0.04,52.0,1.0,3,"BABYFOOD,VEG,CORN,CRMD,JR"
8.36,3.27,0.43,50.0,2.0,2.00999999,18,0.95,0.6,0.02,7.0,0.0,3,"BABYFOOD,VEG,PEAS,STR"
10.3,3.9,0.8,64.0,3.900000095,4.130000114,21,1.0,6.0,0.45,48.0,0.0,3,"BABYFOOD,PEAS,DICES,TODD"
5.7,2.5,1.3,37.0,1.799999952,2.329999924,89,0.62,8.7,0.83,49.0,5.0,3,"BABYFOOD,VEG,SPINACH,CRMD,STR"
17.3,0.3,0.0,63.0,1.5,1.399999976,8,0.27,17.9,0.6,6.0,0.0,3,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR"
15.3,0.4,0.1,56.0,1.600000024,0.379999995,5,0.2,16.7,0.6,9.0,0.0,3,"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR"
14.48,0.94,0.33,65.0,1.299999952,11.5,4,0.23,46.1,1.99,6.0,0.0,3,"BABYFOOD,FRUIT,PEACHES,STR"
10.8,0.3,0.2,42.0,3.599999905,6.980000019,8,0.24,24.5,0.09,2.0,0.0,3,"BABYFOOD,FRUIT,PEARS,STR"
11.6,0.3,0.1,43.0,3.599999905,7.340000153,8,0.25,22.0,0.6,2.0,0.0,3,"BABYFOOD,FRUIT,PEARS,JR"
19.7,0.1,0.0,71.0,1.200000048,13.34000015,6,0.2,1.1,0.14,6.0,0.0,3,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR"
20.5,0.1,0.0,74.0,1.200000048,13.64000034,6,0.22,0.8,0.6,8.0,0.0,3,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR"
18.5,0.6,0.1,69.0,2.700000048,10.97000027,15,0.35,0.8,0.6,5.0,0.0,3,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR"
18.7,0.6,0.1,70.0,2.700000048,10.97000027,15,0.33,0.8,0.11,2.0,0.0,3,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR"
23.52,1.0,0.2,101.0,2.700000048,21.20999908,21,0.4,1.3,0.55,6.0,0.0,3,"BABYFOOD,PRUNES,WO/VIT C,STR"
19.0,0.3,0.2,70.0,1.100000024,13.0,8,0.2,15.8,0.66,4.0,0.0,3,"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA"
13.6,0.3,0.1,57.0,1.200000048,8.659999847,10,0.2,31.3,0.11,6.0,0.0,3,"BABYFOOD,PEARS,DICES,TODD"
11.64,0.2,0.2,44.0,1.799999952,9.25,6,0.25,18.9,0.18,3.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR"
12.4,0.2,0.2,47.0,1.799999952,8.720000267,6,0.26,17.9,0.04,3.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR"
14.1,0.0,0.0,51.0,1.100000024,10.81000042,1,0.3,42.8,0.12,1.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR"
14.1,0.0,0.0,51.0,1.100000024,10.60999966,1,0.3,42.8,0.06,1.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,JR"
16.16,0.37,0.1,66.0,1.600000024,4.349999905,5,0.24,17.3,0.02,3.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR"
10.1,0.1,0.1,37.0,1.5,0.0,4,0.1,28.1,0.6,2.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR"
10.5,0.1,0.1,39.0,1.5,0.0,4,0.1,26.8,0.6,2.0,0.0,3,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR"
15.6,0.2,0.2,58.0,2.099999905,12.96000004,5,0.22,26.8,0.21,2.0,0.0,3,"BABYFOOD,FRUIT,APPL & RASPBERRY,STR"
15.4,0.2,0.2,58.0,2.099999905,12.96000004,5,0.22,28.9,0.07,2.0,0.0,3,"BABYFOOD,FRUIT,APPL & RASPBERRY,JR"
15.3,0.3,0.22,64.0,1.399999976,11.60000038,8,0.2,6.4,0.16,2.0,0.0,3,"BABYFOOD,FRUIT & VEG,APPL & SWT POTATO"
18.4,0.2,0.1,68.0,1.600000024,8.409999847,7,0.13,21.2,0.02,8.0,0.0,3,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR"
17.8,0.2,0.0,65.0,1.600000024,10.72999954,7,0.23,19.2,0.06,6.0,0.0,3,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR"
10.9,0.3,0.1,41.0,2.599999905,7.789999962,10,0.25,27.5,0.04,4.0,0.0,3,"BABYFOOD,FRUIT,PEARS&PNAPPL,STR"
11.4,0.3,0.2,44.0,2.599999905,7.360000134,10,0.21,16.8,0.08,1.0,0.0,3,"BABYFOOD,FRUIT,PEARS&PNAPPL,JR"
17.0,0.2,0.1,63.0,0.0,0.0,7,0.2,80.9,0.0,4.0,0.0,3,"BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR"
11.8,0.5,0.2,51.0,0.800000012,9.489999771,6,0.2,31.3,0.83,5.0,0.0,3,"BABYFOOD,PEACHES,DICES,TODD"
18.9,0.2,0.1,70.0,1.399999976,0.0,7,0.44,99.01000000000022,0.0,5.0,0.0,3,"BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR"
19.7,0.9,0.22,84.0,1.399999976,12.76000023,5,0.3,13.9,0.08,7.0,0.0,3,"BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR"
16.3,0.2,0.2,61.0,1.799999952,13.93000031,4,0.2,27.8,0.12,2.0,0.0,3,"BABYFOOD,FRUIT,APPL&BLUEBERRY,STR"
16.6,0.2,0.2,62.0,1.799999952,8.829999924,5,0.4,13.9,0.27,13.0,0.0,3,"BABYFOOD,FRUIT,APPL&BLUEBERRY,JR"
11.7,0.0,0.1,47.0,0.100000001,10.69999981,4,0.57,57.9,0.6,3.0,0.0,3,"BABYFOOD,JUICE,APPLE"
12.3,0.2,0.1,51.0,0.200000003,11.0,7,0.2,27.9,0.02,4.0,0.0,3,"BABYFOOD,APPLE-BANANA JUC"
10.5,0.2,0.1,43.0,0.100000001,9.590000153,3,0.56,58.5,0.15,1.0,0.0,3,"BABYFOOD,JUC,APPL&PEACH"
11.49,0.0,0.02,46.0,0.0,6.880000114,6,0.22,27.9,0.56,5.0,0.0,3,"BABYFOOD,APPLE-CRANBERRY JUC"
12.3,0.1,0.0,49.0,0.100000001,11.53999996,5,0.62,58.2,0.04,1.0,0.0,3,"BABYFOOD,JUC,APPL&PLUM"
18.0,0.2,0.1,72.0,0.100000001,10.57999992,9,0.95,67.5,0.05,5.0,0.0,3,"BABYFOOD,JUC,APPL&PRUNE"
10.2,0.6,0.3,45.0,0.100000001,8.260000229,12,0.17,62.5,0.04,1.0,0.0,3,"BABYFOOD,JUICE,ORANGE"
